gene_id	C1	C2	H1	H2
TcCLB.447483.4	164	213	151	162
TcCLB.507645.70	1828	2516	1603	1493
TcCLB.507645.59	466	608	449	453
TcCLB.507645.50	1856	2761	1998	1941
TcCLB.507645.40	1681	2476	1922	1910
TcCLB.507645.30	1036	1454	1168	1205
TcCLB.507645.20	1089	1472	1107	1114
TcCLB.507645.11	286	413	260	255
TcCLB.506219.10	1154	1690	1197	1118
TcCLB.506219.20	227	301	211	217
TcCLB.506219.30	897	1320	1002	1061
TcCLB.506219.40	3675	5080	2915	2604
TcCLB.509601.160	443	560	436	356
TcCLB.509601.150	1839	2488	1928	2029
TcCLB.509601.140	20957	28162	14177	14033
TcCLB.509601.130	432	571	465	361
TcCLB.509601.120	1743	2419	1519	1519
TcCLB.509601.110	584	836	731	789
TcCLB.509601.100	1088	1362	884	879
TcCLB.509601.90	2824	3830	2119	1979
TcCLB.509601.80	1028	1344	899	858
TcCLB.509601.70	2526	3635	2212	2214
TcCLB.509601.59	3858	5176	2822	2726
TcCLB.509601.50	1670	2049	1340	1328
TcCLB.509601.44	1318	1835	1386	1278
TcCLB.509601.40	2834	3742	2556	2455
TcCLB.509601.30	984	1345	779	768
TcCLB.509601.20	261	394	320	306
TcCLB.509601.10	8	9	9	15
TcCLB.509601.5	0	0	0	0
TcCLB.507643.90	1	1	1	0
TcCLB.507643.60	0	0	0	0
TcCLB.507643.50	4	5	4	3
TcCLB.507643.30	63	77	66	45
TcCLB.507643.15	0	0	0	0
TcCLB.506617.5	0	0	0	0
TcCLB.506617.10	0	0	0	0
TcCLB.506617.20	0	0	0	0
TcCLB.506617.50	2	5	2	2
TcCLB.506617.70	12	24	11	14
TcCLB.506617.90	0	1	0	0
TcCLB.508663.10	41	59	91	85
TcCLB.508665.14	2157	3105	1723	1595
TcCLB.508665.30	1946	2776	2064	1964
TcCLB.508665.40	674	911	774	732
TcCLB.510973.9	986	1385	1127	1046
TcCLB.510973.20	2536	3334	2735	2522
TcCLB.510973.30	589	736	648	627
TcCLB.510973.50	553	649	604	530
TcCLB.508667.9	117	155	137	130
TcCLB.508667.20	571	807	613	536
TcCLB.508667.30	1283	1691	1335	1266
TcCLB.508667.40	353	527	505	509
TcCLB.508667.49	1498	1977	1298	1284
TcCLB.510975.10	198	282	203	166
TcCLB.510975.30	1269	1505	1029	920
TcCLB.510975.40	1389	1572	1146	1109
TcCLB.506619.5	37	52	39	37
TcCLB.506619.10	870	1209	1030	1030
TcCLB.506619.30	53	59	94	86
TcCLB.506619.40	1383	1858	1523	1426
TcCLB.506619.49	2365	3191	2241	2314
TcCLB.506619.59	1	2	2	0
TcCLB.506619.69	1	6	2	3
TcCLB.506619.90	660	814	487	464
TcCLB.508669.10	2467	3375	1829	1969
TcCLB.508669.21	76	95	108	110
TcCLB.508669.30	1155	1530	1162	1201
TcCLB.510977.9	5601	7869	5290	5354
TcCLB.510977.20	1223	1721	1082	1097
TcCLB.503411.4	275	371	223	232
TcCLB.503411.10	3168	4021	2744	2753
TcCLB.503411.20	2223	3097	1820	1859
TcCLB.503411.30	347	460	187	148
TcCLB.503413.4	1202	1454	726	702
TcCLB.503413.19	513	667	468	426
TcCLB.503415.10	640	806	583	501
TcCLB.503415.30	1399	1864	1476	1312
TcCLB.503415.40	2314	2998	1989	1983
TcCLB.503417.20	0	0	0	0
TcCLB.503417.30	4	4	2	0
TcCLB.503417.33	0	0	1	0
TcCLB.503417.36	0	0	0	0
TcCLB.503417.40	0	0	0	0
TcCLB.503417.50	0	0	0	0
TcCLB.460111.10	26	33	24	20
TcCLB.510979.5	0	0	1	0
TcCLB.510979.10	28	34	27	25
TcCLB.510979.30	3	6	1	7
TcCLB.510979.40	21	29	66	45
TcCLB.510979.50	55	67	49	63
TcCLB.510979.60	4	12	8	9
TcCLB.510979.70	0	0	0	0
TcCLB.510979.80	0	0	0	0
TcCLB.413859.10	0	0	0	0
TcCLB.509665.10	0	0	0	0
TcCLB.509665.13	1	3	1	2
TcCLB.509665.16	0	0	0	0
TcCLB.509665.20	4	2	2	4
TcCLB.509665.30	2	13	5	6
TcCLB.509665.40	0	0	0	0
TcCLB.433717.10	2	7	10	8
TcCLB.506233.10	0	0	0	0
TcCLB.506233.20	276	413	263	248
TcCLB.503785.10	1302	1689	1181	1260
TcCLB.503785.20	784	959	795	771
TcCLB.503785.30	499	697	429	421
TcCLB.403875.19	243	357	224	211
TcCLB.403875.10	2354	3330	2574	2610
TcCLB.507715.10	3180	4414	4127	4069
TcCLB.507715.20	1902	2671	1823	1754
TcCLB.507715.30	2213	3331	2545	2483
TcCLB.507715.34	2815	3916	2709	2710
TcCLB.507715.40	3097	4404	2774	2808
TcCLB.507715.70	3711	5427	3818	3607
TcCLB.507715.80	510	748	464	494
TcCLB.507715.90	2543	3588	2476	2509
TcCLB.507715.100	1477	1974	1138	1099
TcCLB.507717.9	650	858	549	486
TcCLB.507717.20	2878	3847	2218	2037
TcCLB.506235.10	5066	7421	4757	4957
TcCLB.506235.20	3812	5698	3879	4097
TcCLB.504157.10	2325	3424	2619	2647
TcCLB.504157.20	870	1201	765	729
TcCLB.504157.30	618	828	530	467
TcCLB.504157.40	1718	2515	1764	1645
TcCLB.504157.50	1713	2417	1826	1948
TcCLB.504157.60	939	1363	1085	1057
TcCLB.504157.70	2397	3621	2626	2615
TcCLB.504157.80	2303	3338	2285	2178
TcCLB.504157.90	719	961	804	756
TcCLB.504157.100	1710	2519	1661	1688
TcCLB.504157.110	2444	3400	2192	2119
TcCLB.504157.120	790	1184	715	695
TcCLB.504157.130	1	1	1	3
TcCLB.508441.110	5	15	6	5
TcCLB.508441.94	68	104	83	56
TcCLB.508441.80	3011	4206	3026	2853
TcCLB.508441.70	2887	3913	2419	2331
TcCLB.508441.60	794	1176	740	755
TcCLB.508441.50	341	455	242	262
TcCLB.508441.40	1826	2370	1694	1529
TcCLB.508441.30	386	477	377	396
TcCLB.508441.20	17416	23451	22253	22639
TcCLB.508441.10	10905	16187	10925	10306
TcCLB.509321.19	1305	1822	1157	1051
TcCLB.509321.10	2187	3138	2109	2137
TcCLB.509319.109	321	405	279	264
TcCLB.509319.100	1293	1924	1353	1434
TcCLB.509319.90	5474	7343	4875	4933
TcCLB.509319.70	1662	2386	1954	1825
TcCLB.509319.60	2684	3768	2482	2402
TcCLB.509319.50	6372	9357	6389	5992
TcCLB.509319.40	1003	1346	865	878
TcCLB.509319.30	930	1295	957	850
TcCLB.509319.20	549	748	562	540
TcCLB.509319.10	591	879	637	623
TcCLB.507209.60	1906	2543	1951	1852
TcCLB.507209.50	1943	2526	2171	2205
TcCLB.507209.40	2359	3519	2406	2522
TcCLB.507209.30	2956	4162	3171	3246
TcCLB.507209.20	1235	1717	1386	1403
TcCLB.507209.10	713	947	732	822
TcCLB.507207.19	2933	4227	2793	2737
TcCLB.507207.10	2267	3275	2494	2370
TcCLB.503499.10	2324	3421	2752	2807
TcCLB.503499.20	1069	1479	853	732
TcCLB.503499.24	123	161	99	103
TcCLB.503499.30	535	696	516	482
TcCLB.490507.10	1562	2102	1620	1635
TcCLB.509317.109	1618	2143	1650	1457
TcCLB.509317.100	939	1363	986	990
TcCLB.509317.90	904	1205	915	849
TcCLB.509317.80	1453	2037	1598	1526
TcCLB.509317.60	5803	8367	6836	7267
TcCLB.509317.50	729	991	853	815
TcCLB.509317.40	1	0	0	0
TcCLB.509317.29	0	0	0	0
TcCLB.509317.20	0	0	0	0
TcCLB.509317.10	1828	2730	1871	1996
TcCLB.504741.250	2333	3135	2318	2242
TcCLB.504741.240	1414	1962	1204	1180
TcCLB.504741.230	1896	2411	1495	1432
TcCLB.504741.220	1024	1294	1030	919
TcCLB.504741.210	3662	4793	3095	2953
TcCLB.504741.200	1628	2262	1546	1470
TcCLB.504741.190	572	762	643	569
TcCLB.504741.180	1597	2172	1532	1526
TcCLB.504741.170	721	904	716	633
TcCLB.504741.160	0	0	0	0
TcCLB.504741.149	0	0	0	0
TcCLB.504741.140	0	0	0	0
TcCLB.504741.130	1691	2057	1456	1257
TcCLB.504741.124	437	619	511	453
TcCLB.504741.120	1017	1202	832	773
TcCLB.504741.110	1059	1415	1072	903
TcCLB.504741.100	1947	2698	1862	1885
TcCLB.504741.90	1100	1470	1237	1292
TcCLB.504741.80	2019	2680	2232	2230
TcCLB.504741.70	1256	1651	1161	1151
TcCLB.504741.60	2102	2798	1921	1875
TcCLB.504741.50	568	706	613	552
TcCLB.504741.40	1269	1723	1128	1151
TcCLB.504741.30	1402	1682	1389	1362
TcCLB.504741.20	2805	3681	2447	2538
TcCLB.504741.10	1228	1469	1049	1077
TcCLB.504741.4	1294	1727	1116	1079
TcCLB.507205.10	14	31	10	11
TcCLB.507801.240	0	0	0	0
TcCLB.507801.230	1	1	1	1
TcCLB.507801.210	55	76	53	42
TcCLB.507801.200	0	1	0	0
TcCLB.507801.179	1444	1951	1234	1295
TcCLB.507801.160	1014	1393	982	967
TcCLB.507801.150	683	884	756	739
TcCLB.507801.144	450	558	534	428
TcCLB.507801.140	2631	3590	2585	2553
TcCLB.507801.130	4755	6031	4147	3718
TcCLB.507801.114	937	1137	918	853
TcCLB.507801.110	1156	1460	809	774
TcCLB.507801.100	1543	2126	1479	1436
TcCLB.507801.90	958	1265	1068	994
TcCLB.507801.80	505	566	430	428
TcCLB.507801.70	351	451	367	323
TcCLB.507801.60	1575	2065	1295	1263
TcCLB.507801.50	929	1101	984	901
TcCLB.507801.40	421	486	395	420
TcCLB.507801.19	757	1050	644	618
TcCLB.506347.10	7759	10613	6854	5839
TcCLB.506347.5	75	80	112	90
TcCLB.509771.10	1	0	1	1
TcCLB.508005.10	0	0	0	0
TcCLB.508005.20	0	0	0	0
TcCLB.510081.11	0	0	0	1
TcCLB.510081.21	0	0	0	0
TcCLB.510081.30	23	45	33	29
TcCLB.510081.40	0	1	1	0
TcCLB.508007.10	0	0	0	0
TcCLB.409407.10	1	0	0	0
TcCLB.506537.10	2	5	3	5
TcCLB.506537.30	0	0	0	0
TcCLB.506537.50	1	2	1	1
TcCLB.506537.60	2	7	4	3
TcCLB.506537.71	1	5	0	2
TcCLB.506537.80	24	22	38	30
TcCLB.506537.100	4	10	5	8
TcCLB.506537.110	0	1	1	1
TcCLB.506537.120	0	0	0	0
TcCLB.506537.130	0	1	0	0
TcCLB.506537.160	2	0	1	1
TcCLB.506537.180	9	20	5	11
TcCLB.506537.200	17	21	12	15
TcCLB.506537.210	0	4	6	3
TcCLB.506537.230	0	0	0	0
TcCLB.506537.240	0	0	0	0
TcCLB.506537.250	0	0	0	0
TcCLB.506537.260	0	0	0	0
TcCLB.506537.280	0	1	0	1
TcCLB.506537.299	3	10	2	7
TcCLB.510083.10	1	2	0	0
TcCLB.510083.30	28	58	27	30
TcCLB.508139.250	0	0	0	0
TcCLB.508139.240	0	0	0	0
TcCLB.508139.230	1	2	3	2
TcCLB.508139.210	1	0	1	2
TcCLB.508139.170	8	6	3	7
TcCLB.508139.160	5	5	4	7
TcCLB.508139.155	8	10	8	9
TcCLB.508139.150	0	0	0	0
TcCLB.508139.140	10	14	12	8
TcCLB.508139.135	3	6	1	3
TcCLB.508139.130	3	5	2	2
TcCLB.508139.120	0	0	0	0
TcCLB.508139.110	0	0	0	0
TcCLB.508139.80	0	0	0	0
TcCLB.508139.40	1	2	1	2
TcCLB.508139.20	2	2	2	4
TcCLB.508139.10	0	2	0	0
TcCLB.507155.9	0	0	0	0
TcCLB.507155.10	0	0	0	0
TcCLB.509287.250	0	0	2	0
TcCLB.509287.240	4	4	2	2
TcCLB.509287.230	6	5	2	0
TcCLB.509287.220	0	0	0	0
TcCLB.509287.170	0	0	0	1
TcCLB.509287.150	0	0	0	1
TcCLB.509287.140	4	7	3	0
TcCLB.509287.130	24	58	28	31
TcCLB.509287.110	236	330	211	205
TcCLB.509287.100	105	141	75	85
TcCLB.509287.80	28	37	32	43
TcCLB.509287.60	1111	1428	910	836
TcCLB.509287.50	194	289	175	205
TcCLB.509287.30	2682	3685	2142	2243
TcCLB.509287.20	999	1307	921	822
TcCLB.509287.10	57	71	37	44
TcCLB.509287.5	0	1	0	0
TcCLB.504533.50	19	24	17	8
TcCLB.504533.40	24	30	23	23
TcCLB.504533.20	2	4	4	0
TcCLB.504533.10	0	1	1	0
TcCLB.505297.10	0	0	0	0
TcCLB.505297.30	0	0	0	0
TcCLB.505297.50	1	3	0	1
TcCLB.505297.60	76	96	69	60
TcCLB.505297.70	217	309	196	186
TcCLB.505297.80	2	8	3	4
TcCLB.506095.9	1	0	0	0
TcCLB.506095.10	0	0	0	0
TcCLB.398915.5	187	206	159	146
TcCLB.506111.10	0	0	0	1
TcCLB.506111.20	5	7	7	4
TcCLB.508735.10	0	0	0	1
TcCLB.508735.30	209	333	214	202
TcCLB.508735.65	2	3	2	6
TcCLB.508735.100	27	33	25	22
TcCLB.508737.10	319	396	368	376
TcCLB.508737.20	5	6	3	3
TcCLB.508737.30	3432	4753	2956	2726
TcCLB.508737.40	2391	3202	2520	2384
TcCLB.508737.50	813	1031	812	846
TcCLB.508737.60	447	569	391	377
TcCLB.508737.70	28067	39802	30763	29773
TcCLB.508737.80	4759	6533	4835	4595
TcCLB.508737.100	5798	8089	5304	5115
TcCLB.508737.110	1926	2394	1601	1489
TcCLB.508737.130	577	684	478	471
TcCLB.508737.140	1055	1287	947	884
TcCLB.508737.150	1745	2324	1768	1686
TcCLB.508737.154	668	817	731	654
TcCLB.508737.160	1735	2312	1649	1672
TcCLB.508737.170	1344	1627	1059	1069
TcCLB.508737.180	2005	2548	1614	1465
TcCLB.508737.187	702	920	563	618
TcCLB.508737.194	820	1078	734	738
TcCLB.508737.200	1800	1918	1398	1359
TcCLB.508737.210	147	177	144	131
TcCLB.508739.11	0	0	0	0
TcCLB.508739.21	67	96	54	60
TcCLB.508739.30	1	2	0	1
TcCLB.508739.40	3354	4075	2768	2371
TcCLB.508739.50	128	140	138	151
TcCLB.508739.60	268	415	326	334
TcCLB.508739.70	5487	7229	3936	3689
TcCLB.508739.80	4186	5622	3475	3267
TcCLB.508739.90	1630	2193	1469	1401
TcCLB.508741.10	1708	2112	1326	1237
TcCLB.508741.20	2210	2962	1800	1813
TcCLB.508741.30	2267	3276	1822	1814
TcCLB.508741.40	18	32	15	22
TcCLB.508741.50	6	15	7	8
TcCLB.508741.60	199	226	129	78
TcCLB.508741.70	39	37	24	19
TcCLB.508741.80	17	19	8	13
TcCLB.508741.90	986	1382	860	811
TcCLB.508741.100	2627	3581	2728	2713
TcCLB.508741.110	645	828	788	739
TcCLB.508741.130	1672	2399	2173	1999
TcCLB.508741.140	4922	6639	4174	4165
TcCLB.508741.160	2823	4117	2552	2398
TcCLB.508741.170	17100	23064	19962	19958
TcCLB.508741.180	1197	1646	1273	1241
TcCLB.508741.190	1270	1887	1271	1340
TcCLB.508741.200	5221	7486	3962	3931
TcCLB.508741.210	3146	4528	2941	2647
TcCLB.508741.220	2645	3599	1966	1842
TcCLB.508741.229	170	207	132	123
TcCLB.508741.240	1284	1880	1395	1361
TcCLB.508741.250	974	1362	930	861
TcCLB.508741.260	4150	5664	3099	3020
TcCLB.508741.270	1798	2614	1848	1702
TcCLB.508741.280	1261	1926	1259	1363
TcCLB.508741.290	1773	2432	1808	1738
TcCLB.508741.300	4352	6421	4298	4568
TcCLB.508741.310	2726	3849	2414	2290
TcCLB.508741.320	2043	3194	2042	2191
TcCLB.508741.330	1720	2456	1496	1395
TcCLB.508741.340	5952	8052	4607	4499
TcCLB.508741.350	1349	1912	1152	1081
TcCLB.508741.360	5224	7483	4418	4215
TcCLB.508741.370	4174	6245	4018	3996
TcCLB.508741.380	5587	8041	4298	4346
TcCLB.508741.390	4926	6982	4700	4876
TcCLB.508741.415	0	0	0	0
TcCLB.508741.440	0	0	0	0
TcCLB.508743.5	0	0	0	0
TcCLB.508743.10	1	2	0	0
TcCLB.509527.200	73	114	145	136
TcCLB.509527.154	44	77	47	38
TcCLB.509527.140	0	0	0	0
TcCLB.509527.135	0	0	0	0
TcCLB.509527.130	0	2	1	0
TcCLB.509527.120	3	3	4	6
TcCLB.509527.90	98	95	73	85
TcCLB.509527.80	0	0	0	0
TcCLB.509527.70	1	0	1	2
TcCLB.509527.50	1	0	1	0
TcCLB.509527.40	0	0	0	0
TcCLB.509527.30	0	0	0	0
TcCLB.509527.10	0	1	0	0
TcCLB.430603.10	0	0	0	0
TcCLB.430603.20	1	0	0	0
TcCLB.509525.432	0	0	0	0
TcCLB.509525.420	3	12	6	5
TcCLB.509525.410	1	0	1	0
TcCLB.509525.400	15	17	9	17
TcCLB.509525.390	0	0	0	0
TcCLB.509525.380	29	51	23	18
TcCLB.509525.360	0	0	0	0
TcCLB.509525.350	0	0	1	0
TcCLB.509525.340	0	0	0	0
TcCLB.509525.330	0	0	0	0
TcCLB.509525.320	32	45	28	12
TcCLB.509525.280	0	0	0	0
TcCLB.509525.270	9	12	8	4
TcCLB.509525.260	0	0	0	0
TcCLB.509525.250	0	1	3	0
TcCLB.509525.244	0	0	0	0
TcCLB.509525.240	0	0	2	1
TcCLB.509525.234	2	1	1	4
TcCLB.509525.232	0	0	0	0
TcCLB.509525.230	0	0	0	0
TcCLB.509525.220	0	0	0	0
TcCLB.509525.210	0	0	0	0
TcCLB.509525.190	0	0	0	0
TcCLB.509525.180	1	0	0	0
TcCLB.509525.160	2	2	1	2
TcCLB.509525.150	0	3	3	0
TcCLB.509525.130	0	0	0	0
TcCLB.509525.120	0	0	0	0
TcCLB.509525.100	0	2	0	1
TcCLB.509525.94	0	0	0	0
TcCLB.509525.90	0	0	0	0
TcCLB.509525.70	0	0	0	0
TcCLB.509525.60	0	0	0	0
TcCLB.509525.50	0	1	0	0
TcCLB.509525.40	0	0	0	0
TcCLB.509525.20	4	3	6	5
TcCLB.509525.10	0	0	0	0
TcCLB.506917.10	0	0	0	0
TcCLB.506917.27	0	0	0	0
TcCLB.506917.44	0	0	0	0
TcCLB.506917.60	0	0	1	0
TcCLB.508361.9	0	0	0	0
TcCLB.508361.21	0	0	0	0
TcCLB.508361.30	0	0	0	0
TcCLB.508363.10	0	0	0	0
TcCLB.510585.10	0	0	0	0
TcCLB.508365.4	0	0	0	0
TcCLB.508365.10	0	0	0	0
TcCLB.508365.30	5	4	2	3
TcCLB.508365.40	0	1	1	0
TcCLB.508365.50	0	0	0	0
TcCLB.508365.70	0	0	0	0
TcCLB.508365.80	0	0	0	0
TcCLB.508365.100	5	7	6	5
TcCLB.508365.114	1	3	6	4
TcCLB.508365.130	2	1	2	0
TcCLB.508365.140	0	0	0	0
TcCLB.508365.160	0	1	1	0
TcCLB.508365.171	0	0	0	0
TcCLB.508365.180	9	6	8	16
TcCLB.508365.190	4	6	4	1
TcCLB.508365.200	0	0	1	0
TcCLB.508365.210	0	0	0	0
TcCLB.508365.220	0	0	0	0
TcCLB.508365.240	2	3	3	5
TcCLB.508365.270	0	0	0	0
TcCLB.508365.280	2	4	2	5
TcCLB.508365.284	0	0	0	0
TcCLB.508365.290	3	0	0	1
TcCLB.442801.5	0	0	0	0
TcCLB.442801.10	0	0	0	0
TcCLB.510587.10	0	0	0	0
TcCLB.510587.20	0	1	0	0
TcCLB.463955.20	2	0	1	0
TcCLB.463955.10	1	1	0	0
TcCLB.511235.10	1	3	0	0
TcCLB.511235.20	0	1	1	0
TcCLB.511235.30	0	0	0	0
TcCLB.511235.40	0	0	0	0
TcCLB.511235.31	1	1	0	1
TcCLB.511237.10	5013	6332	4382	4128
TcCLB.511237.20	1207	1444	1078	1024
TcCLB.511237.30	3652	4893	3498	3276
TcCLB.511237.40	1053	1234	847	779
TcCLB.511237.50	329	452	431	389
TcCLB.511237.60	166	193	215	219
TcCLB.511237.70	793	971	693	696
TcCLB.511237.80	1042	1243	947	845
TcCLB.511237.90	261	293	222	184
TcCLB.511237.100	1852	2340	1550	1493
TcCLB.511237.110	680	982	659	663
TcCLB.511237.120	84	93	92	83
TcCLB.511237.130	0	0	0	0
TcCLB.508855.10	0	0	0	0
TcCLB.453995.10	11	9	7	11
TcCLB.508631.60	0	0	0	0
TcCLB.508631.40	0	0	1	1
TcCLB.508631.20	7	6	3	5
TcCLB.510929.10	2	6	3	2
TcCLB.508629.120	2353	3495	2247	2209
TcCLB.508629.100	1	2	0	0
TcCLB.508629.74	23	35	20	18
TcCLB.508629.68	0	0	0	0
TcCLB.508629.63	0	0	0	0
TcCLB.508629.58	1	5	1	0
TcCLB.508629.42	30	31	9	13
TcCLB.508629.26	1	0	0	0
TcCLB.508629.10	4	5	6	1
TcCLB.507203.9	0	0	0	0
TcCLB.507203.5	0	1	0	2
TcCLB.507201.9	5	10	10	9
TcCLB.508963.40	363	504	346	353
TcCLB.508963.30	2	3	1	3
TcCLB.508963.20	1381	2029	1575	1654
TcCLB.508963.10	1068	1541	1289	1223
TcCLB.511383.89	139	202	168	161
TcCLB.511383.80	1492	1926	1308	1082
TcCLB.511383.70	517	648	546	483
TcCLB.511383.60	767	995	774	712
TcCLB.511383.50	3206	4144	2827	2736
TcCLB.511383.40	1224	1786	1334	1323
TcCLB.511383.30	1072	1422	1035	962
TcCLB.511383.20	1571	1854	1145	1000
TcCLB.511383.10	580	697	446	456
TcCLB.508961.79	16249	20693	15134	14396
TcCLB.508961.70	834	1093	894	917
TcCLB.508961.40	1980	2601	1868	1721
TcCLB.508961.30	396	478	403	383
TcCLB.508961.20	702	952	676	704
TcCLB.508961.10	954	1341	1263	1212
TcCLB.508961.4	866	1105	809	766
TcCLB.511381.60	615	846	648	586
TcCLB.511381.50	2258	3155	2308	2217
TcCLB.511381.40	3067	4258	2848	2770
TcCLB.511381.19	616	806	667	610
TcCLB.511379.9	556	729	578	525
TcCLB.508959.20	714	1021	726	683
TcCLB.508959.10	431	512	489	453
TcCLB.508959.4	6861	8993	8676	8503
TcCLB.506575.70	2295	3231	1998	1957
TcCLB.506575.60	1280	1874	1168	1147
TcCLB.506575.54	581	792	526	522
TcCLB.506575.50	2839	4145	2839	2821
TcCLB.506575.40	1408	1816	1210	1119
TcCLB.506575.30	3260	4652	3081	2920
TcCLB.506575.20	289	347	299	276
TcCLB.506575.9	1197	1741	977	941
TcCLB.508957.40	1708	2438	1441	1353
TcCLB.508957.30	2305	3735	2340	2233
TcCLB.508957.14	734	995	632	658
TcCLB.503581.10	1799	2670	1772	1786
TcCLB.503581.20	798	967	764	798
TcCLB.503581.30	6115	8593	5518	5500
TcCLB.503581.39	1825	2533	1749	1637
TcCLB.506573.91	248	382	267	262
TcCLB.506573.81	2862	4258	3374	3544
TcCLB.506573.70	726	1030	657	688
TcCLB.506573.60	1381	2008	1330	1376
TcCLB.506573.50	1658	2355	2071	2214
TcCLB.506573.40	1651	2328	1367	1375
TcCLB.506573.34	473	650	447	397
TcCLB.506573.30	698	813	674	597
TcCLB.506573.10	0	1	0	1
TcCLB.506573.5	712	938	503	514
TcCLB.507491.10	0	0	1	1
TcCLB.507491.20	539	769	428	396
TcCLB.507491.25	0	0	0	0
TcCLB.507491.30	2939	3961	2879	2736
TcCLB.507491.39	827	1191	853	761
TcCLB.507491.50	1521	1995	1326	1216
TcCLB.507491.59	2151	3002	2829	2909
TcCLB.507491.70	2147	2831	2302	2126
TcCLB.507491.90	484	543	420	388
TcCLB.507491.100	1760	2390	1955	1912
TcCLB.507491.110	1547	1892	1292	1141
TcCLB.507491.119	2770	3632	2461	2555
TcCLB.507491.130	1456	1806	1569	1532
TcCLB.507491.140	1812	2315	1783	1813
TcCLB.507491.151	0	0	0	0
TcCLB.507491.162	1	0	0	2
TcCLB.507891.56	0	0	0	0
TcCLB.507891.47	0	0	0	0
TcCLB.507891.38	0	0	0	0
TcCLB.507891.29	17	23	16	13
TcCLB.507891.20	778	1135	822	833
TcCLB.470687.9	1427	1963	1387	1282
TcCLB.506415.30	1870	2577	1770	1753
TcCLB.506415.10	1339	2179	1928	1943
TcCLB.509901.170	2056	2886	1819	1754
TcCLB.509901.160	481	691	485	484
TcCLB.509901.150	18	26	16	23
TcCLB.509901.140	18	31	8	13
TcCLB.509901.130	1799	2452	1970	1933
TcCLB.509901.120	555	771	639	594
TcCLB.509901.110	1063	1513	1174	1082
TcCLB.509901.100	4818	6752	4089	3874
TcCLB.509901.90	5981	9090	6360	5910
TcCLB.507889.20	1162	1616	939	984
TcCLB.507889.10	5359	7829	6018	6141
TcCLB.507887.30	864	1075	873	807
TcCLB.507887.20	2465	3418	2103	1976
TcCLB.507887.10	0	0	1	2
TcCLB.509899.110	1	0	0	0
TcCLB.509899.100	0	1	1	2
TcCLB.509899.70	0	1	0	0
TcCLB.509899.50	2	3	0	1
TcCLB.509899.40	2	0	0	1
TcCLB.509899.20	1	1	1	1
TcCLB.509899.10	0	0	0	0
TcCLB.509897.279	0	0	0	0
TcCLB.509897.270	0	0	0	1
TcCLB.509897.260	0	0	0	0
TcCLB.509897.250	0	1	0	1
TcCLB.509897.230	0	0	0	0
TcCLB.509897.210	3	3	1	2
TcCLB.509897.200	2	5	1	1
TcCLB.509897.190	0	0	1	0
TcCLB.509897.170	0	0	0	0
TcCLB.509897.160	7	10	16	11
TcCLB.509897.155	0	0	0	0
TcCLB.509897.150	0	0	0	0
TcCLB.509897.140	3	2	6	2
TcCLB.509897.132	0	0	0	0
TcCLB.509897.124	0	1	0	0
TcCLB.509897.110	2	7	3	5
TcCLB.509897.95	0	1	0	1
TcCLB.509897.80	0	0	0	0
TcCLB.509897.70	0	1	0	0
TcCLB.509897.51	0	0	0	0
TcCLB.509897.30	0	0	0	0
TcCLB.509897.20	2	1	0	1
TcCLB.435665.10	0	0	0	0
TcCLB.439991.10	0	0	1	0
TcCLB.511915.20	6	11	6	5
TcCLB.511917.10	0	3	2	1
TcCLB.509249.20	1	0	0	1
TcCLB.511919.10	0	0	1	0
TcCLB.511919.20	4	1	2	1
TcCLB.511919.30	0	0	0	0
TcCLB.511921.10	0	0	0	0
TcCLB.511921.29	0	0	0	0
TcCLB.511921.50	0	3	4	1
TcCLB.511921.71	0	1	0	0
TcCLB.511921.90	31	54	30	40
TcCLB.511921.100	6	5	2	1
TcCLB.511921.130	0	0	0	0
TcCLB.511921.140	0	2	0	1
TcCLB.511921.150	0	0	0	0
TcCLB.511921.167	0	0	0	0
TcCLB.509251.9	0	0	0	0
TcCLB.509251.20	3	6	1	0
TcCLB.509251.30	1	0	0	0
TcCLB.509251.70	0	2	0	0
TcCLB.509251.80	2	2	0	0
TcCLB.509251.98	0	0	1	0
TcCLB.511923.10	3	1	2	0
TcCLB.511923.30	1	1	2	2
TcCLB.511923.40	0	0	0	0
TcCLB.511923.49	0	0	0	0
TcCLB.511923.60	3	2	4	3
TcCLB.511923.71	0	0	0	0
TcCLB.511923.80	0	0	0	0
TcCLB.511923.100	1	1	0	2
TcCLB.511923.110	10	11	2	9
TcCLB.511923.120	0	4	2	0
TcCLB.511923.130	1	0	0	0
TcCLB.511925.10	2182	3006	2113	1952
TcCLB.511925.20	0	1	0	1
TcCLB.511925.30	1379	1999	1306	1288
TcCLB.511925.40	0	0	0	0
TcCLB.511925.50	2	5	3	0
TcCLB.511925.60	292	453	319	272
TcCLB.511925.70	0	0	0	0
TcCLB.509253.10	1	7	3	7
TcCLB.509253.20	49	87	50	51
TcCLB.509253.30	514	740	430	428
TcCLB.509253.40	1413	1997	1230	1212
TcCLB.509253.50	3634	5408	3781	3752
TcCLB.503473.20	495	676	513	437
TcCLB.503473.10	1493	1927	1506	1343
TcCLB.503473.4	202	281	215	225
TcCLB.503851.54	92	159	128	94
TcCLB.503851.40	1017	1464	904	847
TcCLB.503851.32	91	128	85	81
TcCLB.503851.24	101	160	74	81
TcCLB.503851.10	1097	1526	966	997
TcCLB.503471.19	3	3	3	4
