,gene,euclidean_dist,cityblock_dist,minkowsky_dist,cosine_dist,km2_eucl,km3_eucl,km5_eucl,km10_eucl,km100_eucl,km2_city,km3_city,km5_city,km10_city,km100_city,km2_minkow,km3_minkow,km5_minkow,km10_minkow,km100_minkow,km2_cos,km3_cos,km5_cos,km10_cos,km100_cos
7357,RIMKLB,0.18616103572043005,0.3006320395180891,0.18616103572043005,0.04233690494513165,0,2,0,8,68,1,0,0,0,79,0,1,3,8,13,0,1,3,2,52
7358,RIN1,0.3077754131726354,0.4924077965196596,0.3077754131726354,0.11128166395723882,1,0,4,0,20,0,2,2,3,23,1,0,2,5,21,0,2,1,7,6
7359,RIN2,0.290867585568131,0.42588772287529975,0.290867585568131,0.08686642052209137,1,0,4,9,72,1,2,2,9,26,1,0,2,5,43,0,1,1,0,58
7360,RIN3,0.1572668180463294,0.2567667322834646,0.1572668180463294,0.01891768777997027,0,2,0,8,11,1,0,0,5,61,0,1,3,0,95,0,1,3,5,44
7361,RING1,0.25270204729316975,0.3882624868112806,0.25270204729316975,0.07752354080214263,0,0,4,9,60,1,2,2,9,84,0,0,2,9,85,0,1,1,0,98
7362,RINT1,0.1839861081654058,0.2980891252857607,0.1839861081654058,0.04467126787379072,0,2,0,8,68,1,0,0,0,79,0,1,3,8,56,0,1,3,2,28
7363,RIOK1,0.051565908219507316,0.08045779316176843,0.051565908219507316,0.003889793188980084,0,2,2,5,57,1,0,3,8,69,0,1,1,3,84,0,1,3,5,13
7364,RIOK2,0.06950940179117314,0.1076852041863329,0.06950940179117314,0.005961211267102695,0,2,2,5,38,1,0,3,8,16,0,1,1,3,15,0,1,3,5,45
7365,RIOK3,0.04474094035894314,0.07160810981393226,0.04474094035894314,0.002679064482872584,0,2,2,5,6,1,0,3,8,86,0,1,1,3,24,0,1,3,5,43
7366,RIPK1,0.16652986167838654,0.2596859868093222,0.16652986167838654,0.024439800964166758,0,2,0,8,52,1,0,0,5,61,0,1,3,0,69,0,1,3,5,23
7367,RIPK3,0.3183600153216179,0.5175830200501254,0.3183600153216179,0.06518505674367092,1,0,4,0,1,0,2,2,3,74,1,0,2,5,51,0,1,1,0,0
7368,RIPK4,0.2259834036568633,0.365425645560286,0.2259834036568633,0.0681850136988027,0,0,0,4,55,1,2,0,0,22,0,0,3,8,38,0,1,1,0,55
7369,RIPK5,0.03376505356396288,0.05507301841742204,0.03376505356396288,0.0013682605104253787,0,2,2,5,51,1,0,3,8,66,0,1,1,3,96,0,1,3,5,43
7370,RIT1,0.07018249371171659,0.10369142944081178,0.07018249371171659,0.006581043017769073,0,2,2,5,38,1,0,3,8,80,0,1,1,3,44,0,1,3,5,45
7371,RLF,0.04279506615468544,0.06971567468831136,0.04279506615468544,0.0023698600293183825,0,2,2,5,6,1,0,3,8,86,0,1,1,3,55,0,1,3,5,43
7372,RMI1,0.21918353855754508,0.3349539250188165,0.21918353855754508,0.053860727742829684,0,0,0,4,15,1,2,0,0,62,0,0,3,8,0,0,1,1,2,54
7373,RMND1,0.36582355750887174,0.5807038047006883,0.36582355750887174,0.16192805472783778,1,0,4,6,35,0,2,1,7,71,1,0,4,2,53,1,2,4,1,66
7374,RMND5A,0.08190651726562581,0.12442325293209244,0.08190651726562581,0.00911024736882704,0,2,2,5,9,1,0,3,2,48,0,1,1,6,97,0,1,3,5,65
7375,RMND5B,0.25640832089616816,0.3906882591093118,0.25640832089616816,0.09385212543993904,0,0,4,9,60,1,2,2,9,84,0,0,2,9,31,0,1,1,0,32
7376,RMRP,0.4277757312770748,0.6292283553527616,0.4277757312770748,0.19526141030873878,1,1,1,6,71,0,2,1,7,55,1,2,4,2,66,1,2,4,9,51
7377,RNASE1,0.5888364176970889,0.8978856123441008,0.5888364176970889,0.30763896477447494,1,1,3,3,54,0,1,4,6,87,1,2,0,7,61,1,0,2,4,1
7378,RNASE7,0.26527411525957983,0.4321041214750542,0.26527411525957983,0.07749302614015752,0,0,4,9,99,1,2,2,9,96,0,0,2,9,90,0,1,1,0,98
7379,RNASEH1,0.29883459866648393,0.46592592592592597,0.29883459866648393,0.11745589500620657,1,0,4,9,64,0,2,2,3,95,1,0,2,5,73,0,2,1,7,56
7380,RNASEH2A,0.12697888287113532,0.20632053368626263,0.12697888287113532,0.021837349454232657,0,2,2,1,95,1,0,3,5,99,0,1,1,6,88,0,1,3,5,2
7381,RNASEH2C,0.24497458467247762,0.3763793276180389,0.24497458467247762,0.06574145574768464,0,0,4,9,93,1,2,2,9,81,0,0,2,9,49,0,1,1,0,0
7382,RNASEK,0.20271322401742012,0.28706564655384265,0.20271322401742012,0.04952504055568008,0,2,0,4,29,1,0,0,0,93,0,1,3,8,27,0,1,3,2,19
7383,RNASEL,0.1281360035801783,0.20923952355692715,0.1281360035801783,0.019360073731168437,0,2,2,1,95,1,0,0,5,99,0,1,1,6,88,0,1,3,5,2
7384,RNASEN,0.3097540806434676,0.5012269413809696,0.3097540806434676,0.11629182160140061,1,0,4,0,20,0,2,2,3,63,1,0,2,5,21,0,2,1,7,56
7385,RNASET2,0.19772018588548382,0.31740205075496175,0.19772018588548382,0.04885678618874201,0,2,0,4,61,1,0,0,0,89,0,1,3,8,39,0,1,3,2,89
7386,RND3,0.27127024409375733,0.4394994530439136,0.27127024409375733,0.09608981717281606,0,0,4,9,33,0,2,2,9,75,0,0,2,9,22,0,1,1,0,93
7387,RNF10,0.10999148395152146,0.17783696500441934,0.10999148395152146,0.013001108099010006,0,2,2,1,40,1,0,3,2,13,0,1,1,6,64,0,1,3,5,10
7388,RNF103,0.04388275232928513,0.06602428595726348,0.04388275232928513,0.0025771221421171386,0,2,2,5,6,1,0,3,8,86,0,1,1,3,55,0,1,3,5,43
7389,RNF11,0.17969213182583985,0.29117482862716876,0.17969213182583985,0.04203534683055443,0,2,0,8,50,1,0,0,0,25,0,1,3,0,81,0,1,3,2,52
7390,RNF111,0.11411277428779808,0.16140161447675988,0.11411277428779808,0.014879895541313526,0,2,2,1,94,1,0,3,2,30,0,1,1,6,30,0,1,3,5,71
7391,RNF114,0.1298891710000927,0.2039049702100116,0.1298891710000927,0.01917000720802753,0,2,2,1,49,1,0,3,5,28,0,1,1,6,46,0,1,3,5,44
7392,RNF115,0.10257365265818462,0.16515785469760363,0.10257365265818462,0.009397162487925215,0,2,2,1,24,1,0,3,2,46,0,1,1,6,92,0,1,3,5,65
7393,RNF12,0.12472580783592178,0.20086631332562083,0.12472580783592178,0.01863271340113526,0,2,2,1,95,1,0,3,2,28,0,1,1,6,88,0,1,3,5,44
7394,RNF121,0.1283407608072187,0.20891128390821873,0.1283407608072187,0.01817133342410815,0,2,2,1,95,1,0,3,5,99,0,1,1,6,88,0,1,3,5,44
7395,RNF122,0.27529751138958625,0.4393957086556706,0.27529751138958625,0.08331968554589209,0,0,4,9,78,0,2,2,9,75,0,0,2,9,22,0,1,1,0,11
7396,RNF123,0.3637520453617286,0.5817623147585058,0.3637520453617286,0.15066626245109416,1,0,4,0,90,0,2,1,7,71,1,0,4,2,53,0,2,4,1,60
7397,RNF125,0.5284120389644522,0.8208759141060072,0.5284120389644522,0.2759959676638357,1,1,1,2,85,0,1,1,1,83,1,2,4,1,9,1,2,2,4,21
7398,RNF126,0.3391624580719249,0.5479868675557364,0.3391624580719249,0.15524985551409098,1,0,4,0,91,0,2,2,3,64,1,0,2,5,19,1,2,4,1,3
7399,RNF128,0.7953508793594974,1.2957405401165727,0.7953508793594974,0.5415629119775043,1,1,3,7,82,0,1,4,4,70,1,2,0,4,33,1,0,0,3,62
7400,RNF13,0.12646194063946797,0.19443626359021413,0.12646194063946797,0.02016482509370998,0,2,2,1,95,1,0,3,2,49,0,1,1,6,88,0,1,3,5,2
7401,RNF130,0.3232650843650417,0.4697373983076615,0.3232650843650417,0.0987950439056885,1,0,4,0,1,0,2,2,3,95,1,0,2,5,4,0,2,1,7,22
7402,RNF135,0.20515664294101424,0.3073692883678573,0.20515664294101424,0.03371713714705504,0,2,0,4,29,1,0,0,0,37,0,1,3,8,27,0,1,3,2,95
7403,RNF138,0.09887811320624698,0.14828930980269384,0.09887811320624698,0.013145992537491047,0,2,2,1,24,1,0,3,2,77,0,1,1,6,40,0,1,3,5,10
7404,RNF138P1,0.11865736557776589,0.18176422464267958,0.11865736557776589,0.015556132882802443,0,2,2,1,0,1,0,3,2,82,0,1,1,6,14,0,1,3,5,71
7405,RNF139,0.07532767232324475,0.11813872255489027,0.07532767232324475,0.006208439214108186,0,2,2,5,38,1,0,3,8,48,0,1,1,3,44,0,1,3,5,45
7406,RNF14,0.060515998662118715,0.09476532300697671,0.060515998662118715,0.0039134680067675065,0,2,2,5,25,1,0,3,8,43,0,1,1,3,48,0,1,3,5,13
7407,RNF141,0.3944911311900996,0.6441950985516467,0.3944911311900996,0.1785593148857324,1,0,1,6,36,0,1,1,7,33,1,0,4,2,41,1,2,4,1,47
7408,RNF144A,0.21250317804081054,0.34201171163036465,0.21250317804081054,0.03419347956020469,0,0,0,4,74,1,2,0,0,58,0,0,3,8,91,0,1,3,2,95
7409,RNF144B,0.031209763568337497,0.05088307730258573,0.031209763568337497,0.0009863881983676048,0,2,2,5,51,1,0,3,8,8,0,1,1,3,96,0,1,3,5,43
7410,RNF145,0.10792523755459603,0.1617038180844038,0.10792523755459603,0.015554442750413844,0,2,2,1,70,1,0,3,2,30,0,1,1,6,64,0,1,3,5,71
7411,RNF146,0.19025465255973495,0.3075524426049736,0.19025465255973495,0.029921525471049315,0,2,0,4,7,1,0,0,0,37,0,1,3,8,13,0,1,3,2,61
7412,RNF149,0.1671955823883513,0.24708386921808578,0.1671955823883513,0.03218070775802884,0,2,0,8,52,1,0,0,5,32,0,1,3,0,69,0,1,3,2,31
7413,RNF152,0.0676574209177052,0.10591830926661469,0.0676574209177052,0.0032680904709445624,0,2,2,5,81,1,0,3,8,80,0,1,1,3,15,0,1,3,5,13
7414,RNF165,0.40254721621813766,0.6399635160442076,0.40254721621813766,0.19520868432590655,1,0,1,6,77,0,2,1,7,90,1,0,4,2,74,1,2,4,9,51
7415,RNF167,0.27103326327034327,0.44160107582169844,0.27103326327034327,0.08924642369993607,0,0,4,9,33,0,2,2,9,75,0,0,2,9,22,0,1,1,0,58
7416,RNF169,0.12777208187492864,0.19402938272361192,0.12777208187492864,0.020093582261546006,0,2,2,1,95,1,0,3,2,49,0,1,1,6,88,0,1,3,5,2
7417,RNF170,0.2906258510620583,0.4247634313353299,0.2906258510620583,0.08449242868636553,1,0,4,9,72,1,2,2,9,26,1,0,2,5,43,0,1,1,0,11
7418,RNF180,0.4363971283981805,0.694047619047619,0.4363971283981805,0.16604764935865124,1,1,1,6,4,0,1,1,1,72,1,2,4,1,42,1,2,4,1,41
7419,RNF181,0.13235829791646192,0.2149972276924841,0.13235829791646192,0.024193959075899718,0,2,2,1,49,1,0,0,5,52,0,1,1,0,46,0,1,3,5,23
7420,RNF185,0.2231840600974997,0.36411113627406017,0.2231840600974997,0.06532644316469527,0,0,0,4,96,1,2,0,0,22,0,0,3,8,71,0,1,1,0,0
7421,RNF187,0.26364893312247517,0.38117704583026507,0.26364893312247517,0.07998284712789705,0,0,4,9,99,1,2,2,9,81,0,0,2,9,72,0,1,1,0,67
7422,RNF19A,0.21304729962890814,0.31166950276525296,0.21304729962890814,0.04310566561595397,0,0,0,4,74,1,0,0,0,37,0,0,3,8,91,0,1,3,2,52
7423,RNF19B,0.05803863547909177,0.09220763911021088,0.05803863547909177,0.003331625964632434,0,2,2,5,25,1,0,3,8,43,0,1,1,3,48,0,1,3,5,13
7424,RNF2,0.188056963705239,0.30708741830065356,0.188056963705239,0.02992965062259445,0,2,0,8,7,1,0,0,0,37,0,1,3,8,13,0,1,3,2,61
7425,RNF20,0.13230868328139472,0.20314808478488314,0.13230868328139472,0.023614220363680216,0,2,2,1,49,1,0,3,5,28,0,1,1,0,46,0,1,3,5,23
7426,RNF207,0.25119467406965484,0.41014490652828306,0.25119467406965484,0.07933919564578495,0,0,4,9,3,1,2,2,9,44,0,0,2,9,85,0,1,1,0,67
7427,RNF213,0.20243594828668002,0.32364378041999853,0.20243594828668002,0.04499362241940308,0,2,0,4,29,1,0,0,0,10,0,1,3,8,27,0,1,3,2,28
7428,RNF214,0.1724296913570236,0.2815736418063765,0.1724296913570236,0.03222225354754982,0,2,0,8,27,1,0,0,5,47,0,1,3,0,32,0,1,3,2,31
7429,RNF215,0.3465105093173774,0.5585789528038831,0.3465105093173774,0.09859291364859579,1,0,4,0,16,0,2,2,7,31,1,0,2,5,67,0,2,1,7,22
7430,RNF216,0.22093807562874362,0.31352067310512355,0.22093807562874362,0.0543653478886732,0,0,0,4,96,1,0,0,0,89,0,0,3,8,71,0,1,1,2,54
7431,RNF216L,0.3009112395690293,0.453861480057942,0.3009112395690293,0.09289582024235588,1,0,4,0,64,0,2,2,9,35,1,0,2,5,73,0,1,1,0,32
7432,RNF217,0.19213132094860394,0.29429271950282665,0.19213132094860394,0.04503925685244603,0,2,0,4,7,1,0,0,0,25,0,1,3,8,70,0,1,3,2,28
7433,RNF219,0.07244747734532443,0.11826944308007048,0.07244747734532443,0.007435085804257113,0,2,2,5,38,1,0,3,8,48,0,1,1,3,44,0,1,3,5,45
7434,RNF220,0.35911686089899114,0.5135508374959316,0.35911686089899114,0.15420792837023767,1,0,4,0,90,0,2,2,3,6,1,0,2,2,29,0,2,4,1,3
7435,RNF24,0.5532599591783467,0.8763230032341383,0.5532599591783467,0.3294065485168165,1,1,1,2,65,0,1,4,6,50,1,2,0,7,28,1,0,2,6,50
7436,RNF25,0.26762892189908755,0.4355201525818304,0.26762892189908755,0.09327289048564202,0,0,4,9,99,1,2,2,9,96,0,0,2,9,90,0,1,1,0,32
7437,RNF26,0.1713912032780821,0.27006911323861327,0.1713912032780821,0.03142831712693883,0,2,0,8,27,1,0,0,5,91,0,1,3,0,32,0,1,3,2,31
7438,RNF31,0.2880653635986294,0.44503404242774514,0.2880653635986294,0.10445475935806658,1,0,4,9,72,0,2,2,9,12,1,0,2,9,80,0,2,1,7,46
7439,RNF34,0.22663470095389324,0.34526906309085087,0.22663470095389324,0.06912547410355452,0,0,0,4,55,1,2,0,0,58,0,0,3,8,38,0,1,1,0,55
7440,RNF38,0.19948850298759802,0.3196855397041971,0.19948850298759802,0.04291061767546023,0,2,0,4,61,1,0,0,0,89,0,1,3,8,39,0,1,3,2,52
7441,RNF39,0.0925290137544729,0.15109516977522713,0.0925290137544729,0.012716689680049575,0,2,2,1,83,1,0,3,2,77,0,1,1,6,2,0,1,3,5,10
7442,RNF4,0.15293542580202318,0.24430504124166136,0.15293542580202318,0.025599157684391916,0,2,0,8,84,1,0,0,5,32,0,1,3,0,5,0,1,3,5,91
7443,RNF40,0.15222739344209427,0.24738473466410696,0.15222739344209427,0.026118844286485032,0,2,0,8,84,1,0,0,5,32,0,1,3,0,5,0,1,3,5,91
7444,RNF41,0.19620977537642142,0.31620734709569315,0.19620977537642142,0.04772020799818888,0,2,0,4,61,1,0,0,0,89,0,1,3,8,70,0,1,3,2,89
7445,RNF43,0.15968285136166036,0.2581368478064632,0.15968285136166036,0.03464072881785074,0,2,0,8,79,1,0,0,5,61,0,1,3,0,95,0,1,3,2,95
7446,RNF44,0.12643305411104683,0.20331972789115638,0.12643305411104683,0.021838031644896172,0,2,2,1,95,1,0,3,5,28,0,1,1,6,88,0,1,3,5,2
7447,RNF6,0.13910441369002616,0.21410657233794964,0.13910441369002616,0.024563094410745334,0,2,0,8,17,1,0,0,5,99,0,1,3,0,25,0,1,3,5,23
7448,RNF7,0.46763247525292484,0.7450087904643623,0.46763247525292484,0.2777853718769293,1,1,1,2,22,0,1,1,1,19,1,2,4,1,34,1,2,2,4,21
7449,RNF8,0.05674416563214003,0.08435928143712579,0.05674416563214003,0.0036505579090497786,0,2,2,5,25,1,0,3,8,69,0,1,1,3,48,0,1,3,5,13
7450,RNGTT,0.04095260554431005,0.06293290140139252,0.04095260554431005,0.0023153484228809473,0,2,2,5,6,1,0,3,8,86,0,1,1,3,55,0,1,3,5,43
7451,RNH1,0.24089805510142068,0.38745330153982654,0.24089805510142068,0.07630270738954836,0,0,0,4,93,1,2,2,9,84,0,0,3,9,7,0,1,1,0,29
7452,RNMT,0.22189826260237683,0.34266712629114104,0.22189826260237683,0.0648042703495022,0,0,0,4,96,1,2,0,0,58,0,0,3,8,71,0,1,1,0,0
7453,RNMTL1,0.29756098877764836,0.48146132918771867,0.29756098877764836,0.11733999132478201,1,0,4,9,64,0,2,2,3,23,1,0,2,5,73,0,2,1,7,56
7454,RNPEP,0.1520475819347939,0.24285341517179068,0.1520475819347939,0.028032798380011825,0,2,0,8,84,1,0,0,5,67,0,1,3,0,5,0,1,3,2,61
7455,RNPEPL1,0.33569201739848836,0.5347680965288234,0.33569201739848836,0.1313213949687918,1,0,4,0,41,0,2,2,3,36,1,0,2,5,19,0,2,4,7,85
7456,RNPS1,0.38524033505060856,0.6219467395408669,0.38524033505060856,0.18461623473963806,1,0,1,6,80,0,2,1,7,55,1,0,4,2,89,1,2,4,1,12
7457,RNU4ATAC,0.04111447684409818,0.06712758879196745,0.04111447684409818,0.0015155452509585388,0,2,2,5,6,1,0,3,8,86,0,1,1,3,55,0,1,3,5,43
7458,ROBLD3,0.15290568887258338,0.24669742497732558,0.15290568887258338,0.02837828155608413,0,2,0,8,84,1,0,0,5,32,0,1,3,0,5,0,1,3,2,61
7459,ROBO1,0.2451863827928129,0.39018311712166176,0.2451863827928129,0.05683855808399463,0,0,4,9,93,1,2,2,9,84,0,0,2,9,49,0,1,1,2,81
7460,ROBO2,0.43563429712131463,0.7108661273991148,0.43563429712131463,0.21064487556749423,1,1,1,6,71,0,1,1,1,7,1,2,4,1,42,1,2,4,9,69
7461,ROCK1,0.24805114548377238,0.4012265871625533,0.24805114548377238,0.07597233471241749,0,0,4,9,3,1,2,2,9,85,0,0,2,9,49,0,1,1,0,29
7462,ROCK2,0.04665920530196499,0.06745879511224784,0.04665920530196499,0.002647871747867292,0,2,2,5,6,1,0,3,8,86,0,1,1,3,24,0,1,3,5,43
7463,ROD1,0.17115390578325362,0.27896889594706065,0.17115390578325362,0.03582090852267539,0,2,0,8,27,1,0,0,5,47,0,1,3,0,32,0,1,3,2,9
7464,ROGDI,0.08728079743911611,0.1414593178652127,0.08728079743911611,0.011080799376142592,0,2,2,1,43,1,0,3,2,0,0,1,1,6,37,0,1,3,5,10
7465,ROR1,0.21452427445727892,0.32705353452881347,0.21452427445727892,0.05214406353608869,0,0,0,4,15,1,2,0,0,10,0,0,3,8,0,0,1,3,2,19
7466,ROR2,0.7864880090692824,1.1157818335378809,0.7864880090692824,0.5003297116425318,1,1,3,7,82,0,1,4,4,40,1,2,0,4,33,1,0,0,3,57
7467,RORA,0.1494194528767932,0.24013299784327824,0.1494194528767932,0.02760591078338981,0,2,0,8,32,1,0,0,5,67,0,1,3,0,54,0,1,3,2,91
7468,RORC,0.6942565345582716,1.1267451136816913,0.6942565345582716,0.4638897469465505,1,1,3,3,31,0,1,4,4,88,1,2,0,7,65,1,0,0,3,37
7469,RP2,0.10954363721678209,0.17876566294594498,0.10954363721678209,0.013535648166594139,0,2,2,1,40,1,0,3,2,13,0,1,1,6,64,0,1,3,5,10
7470,RP5-1022P6.2,0.11216737845600015,0.1745133605869454,0.11216737845600015,0.014554930380754283,0,2,2,1,40,1,0,3,2,13,0,1,1,6,30,0,1,3,5,71
7471,RPA1,0.3153967760138243,0.5049882709165752,0.3153967760138243,0.12781077411638486,1,0,4,0,63,0,2,2,3,6,1,0,2,5,51,0,2,4,7,96
7472,RPA2,0.14683847794131333,0.23939931019434751,0.14683847794131333,0.022363441680363638,0,2,0,8,32,1,0,0,5,67,0,1,3,0,54,0,1,3,5,23
7473,RPA3,0.33130598262876065,0.5096053611317944,0.33130598262876065,0.15098189285460095,1,0,4,0,92,0,2,2,3,6,1,0,2,5,77,0,2,4,1,60
7474,RPAIN,0.19357585355531734,0.30355674476277494,0.19357585355531734,0.05010085846855461,0,2,0,4,7,1,0,0,0,79,0,1,3,8,70,0,1,3,2,19
7475,RPAP1,0.363014858744317,0.5752255627710474,0.363014858744317,0.1718056454885375,1,0,4,0,90,0,2,1,7,18,1,0,4,2,29,1,2,4,1,26
7476,RPAP3,0.11537215328719776,0.17292841305605566,0.11537215328719776,0.015443555839148693,0,2,2,1,94,1,0,3,2,13,0,1,1,6,30,0,1,3,5,71
7477,RPE,0.19662132969651933,0.32088037978161715,0.19662132969651933,0.0532813896634744,0,2,0,4,61,1,0,0,0,89,0,1,3,8,39,0,1,1,2,54
7478,RPESP,0.3140743318563029,0.501464953797611,0.3140743318563029,0.10459954415388162,1,0,4,0,63,0,2,2,3,63,1,0,2,5,51,0,2,1,7,46
7479,RPGR,0.15430780052797044,0.24082796629177483,0.15430780052797044,0.025788039043131983,0,2,0,8,84,1,0,0,5,67,0,1,3,0,5,0,1,3,5,91
7480,RPGRIP1L,0.17664811446254344,0.2747618793826756,0.17664811446254344,0.03837417586661007,0,2,0,8,50,1,0,0,5,91,0,1,3,0,81,0,1,3,2,90
7481,RPH3AL,0.8698161380013882,1.4089314363286967,0.8698161380013882,0.631212558462993,1,1,3,7,23,0,1,4,4,41,1,2,0,4,6,1,0,0,8,88
7482,RPIA,0.2047289182795882,0.32467961317713645,0.2047289182795882,0.05721063831200657,0,2,0,4,29,1,0,0,0,10,0,1,3,8,27,0,1,1,2,81
7483,RPL10A,0.14035747746292462,0.21629281234925235,0.14035747746292462,0.028232176041634416,0,2,0,8,87,1,0,0,5,52,0,1,3,0,83,0,1,3,2,61
7484,RPL11,0.11843851276185918,0.1873400239866671,0.11843851276185918,0.019028059837014166,0,2,2,1,94,1,0,3,2,82,0,1,1,6,14,0,1,3,5,44
7485,RPL13,0.3533399383914713,0.5473164376713677,0.3533399383914713,0.14901803060251007,1,0,4,0,48,0,2,2,3,64,1,0,2,5,75,0,2,4,1,60
7486,RPL13A,0.1000794343298669,0.16029453412630984,0.1000794343298669,0.01021048005648073,0,2,2,1,24,1,0,3,2,30,0,1,1,6,40,0,1,3,5,65
7487,RPL15,0.24317519162943874,0.38402634446174444,0.24317519162943874,0.07538359737197231,0,0,4,9,93,1,2,2,9,84,0,0,2,9,49,0,1,1,0,29
7488,RPL17,0.2878045731554772,0.41539813481682847,0.2878045731554772,0.07654354433936428,1,0,4,9,72,1,2,2,9,44,1,0,2,9,80,0,1,1,0,29
7489,RPL18,0.21937748671182683,0.34244574788456117,0.21937748671182683,0.06836089068669604,0,0,0,4,96,1,2,0,0,58,0,0,3,8,0,0,1,1,0,55
7490,RPL22,0.2709890636735599,0.4422455734636697,0.2709890636735599,0.0951831100768381,0,0,4,9,33,0,2,2,9,75,0,0,2,9,22,0,1,1,0,93
7491,RPL27A,0.18892655985157933,0.2989277102252321,0.18892655985157933,0.03670513907335071,0,2,0,8,7,1,0,0,0,79,0,1,3,8,13,0,1,3,2,9
7492,RPL28,0.1835762247443678,0.2844928985076508,0.1835762247443678,0.04572518427454764,0,2,0,8,68,1,0,0,0,93,0,1,3,8,56,0,1,3,2,28
7493,RPL3,0.26950308710208326,0.4198212334180682,0.26950308710208326,0.09571313709777107,0,0,4,9,33,1,2,2,9,26,0,0,2,9,22,0,1,1,0,93
7494,RPL31,0.08171355032700961,0.12937237510646424,0.08171355032700961,0.009433388504586748,0,2,2,5,9,1,0,3,2,98,0,1,1,6,97,0,1,3,5,65
7495,RPL32,0.038282165452065385,0.06251375585290672,0.038282165452065385,0.001959643521855403,0,2,2,5,51,1,0,3,8,66,0,1,1,3,55,0,1,3,5,43
7496,RPL32P3,0.3707858180997635,0.5962621866882569,0.3707858180997635,0.1605076165427608,1,0,1,6,97,0,2,1,7,38,1,0,4,2,79,1,2,4,1,66
7497,RPL34,0.09793594455867209,0.15983120667135545,0.09793594455867209,0.011609843763162764,0,2,2,1,24,1,0,3,2,30,0,1,1,6,40,0,1,3,5,10
7498,RPL37,0.3422055835630464,0.5259114105341531,0.3422055835630464,0.15331393246457337,1,0,4,0,91,0,2,2,3,74,1,0,2,5,19,0,2,4,1,3
7499,RPL4,0.2659412285724689,0.4300104890730423,0.2659412285724689,0.08424972921628016,0,0,4,9,99,1,2,2,9,96,0,0,2,9,90,0,1,1,0,11
7500,RPL5,0.12996030679178588,0.21161577281669663,0.12996030679178588,0.022243812606226765,0,2,2,1,49,1,0,0,5,99,0,1,1,6,46,0,1,3,5,23
7501,RPLP0,0.22248123883716103,0.3604510096506176,0.22248123883716103,0.06908938550817356,0,0,0,4,96,1,2,0,0,22,0,0,3,8,71,0,1,1,0,55
7502,RPLP1,0.4089157794344135,0.6222533309699707,0.4089157794344135,0.195891897322387,1,1,1,6,18,0,2,1,7,55,1,2,4,2,74,1,2,4,9,51
7503,RPN1,0.2353207391803062,0.33438049142673043,0.2353207391803062,0.0648241861467167,0,0,0,4,30,1,2,0,0,62,0,0,3,9,76,0,1,1,0,0
7504,RPN2,0.1697404823457307,0.26571625545932454,0.1697404823457307,0.027570838134277742,0,2,0,8,52,1,0,0,5,4,0,1,3,0,69,0,1,3,2,91
7505,RPP14,0.09688556426593957,0.14425599807624925,0.09688556426593957,0.012156326636351689,0,2,2,1,83,1,0,3,2,0,0,1,1,6,40,0,1,3,5,10
7506,RPP38,0.12150065976979343,0.1920968478757423,0.12150065976979343,0.018381531246331906,0,2,2,1,0,1,0,3,2,49,0,1,1,6,14,0,1,3,5,44
7507,RPPH1,0.26618459018650664,0.39206416656363974,0.26618459018650664,0.07657310245166671,0,0,4,9,99,1,2,2,9,2,0,0,2,9,90,0,1,1,0,98
7508,RPRD1A,0.3323696865848292,0.53405183614185,0.3323696865848292,0.15248401465873607,1,0,4,0,41,0,2,2,3,36,1,0,2,5,77,0,2,4,1,3
7509,RPRD1B,0.22738175861101764,0.3395191067825665,0.22738175861101764,0.06910285116221615,0,0,0,4,55,1,2,0,0,58,0,0,3,8,38,0,1,1,0,55
7510,RPRD2,0.164959921510179,0.24032307896014474,0.164959921510179,0.03519215189131564,0,2,0,8,52,1,0,0,5,67,0,1,3,0,69,0,1,3,2,9
7511,RPS14,0.37770496101248413,0.6118303510433345,0.37770496101248413,0.18650622687670082,1,0,1,6,8,0,2,1,7,1,1,0,4,2,10,1,2,4,1,12
7512,RPS15A,0.11684564430916272,0.1790236928104575,0.11684564430916272,0.017843487658267376,0,2,2,1,94,1,0,3,2,82,0,1,1,6,30,0,1,3,5,44
7513,RPS23,0.07325321666676532,0.11416747977606623,0.07325321666676532,0.007565228875547669,0,2,2,5,38,1,0,3,8,16,0,1,1,3,44,0,1,3,5,45
7514,RPS27L,0.1366680632824372,0.20738714090287275,0.1366680632824372,0.016645811551416423,0,2,0,1,17,1,0,3,5,99,0,1,1,0,25,0,1,3,5,44
7515,RPS29,0.16900231237864904,0.27422604184917865,0.16900231237864904,0.040675388604503926,0,2,0,8,52,1,0,0,5,91,0,1,3,0,69,0,1,3,2,52
7516,RPS3,0.22012466328496302,0.31991215346920043,0.22012466328496302,0.05911220898958858,0,0,0,4,96,1,0,0,0,89,0,0,3,8,71,0,1,1,0,34
7517,RPS4X,0.15352654381693506,0.22983861248370238,0.15352654381693506,0.030241306405273338,0,2,0,8,84,1,0,0,5,9,0,1,3,0,5,0,1,3,2,61
7518,RPS5,0.08985211337259613,0.14650999003264145,0.08985211337259613,0.010093750552508163,0,2,2,1,43,1,0,3,2,77,0,1,1,6,2,0,1,3,5,65
7519,RPS6,0.1273717977450487,0.20760276879877224,0.1273717977450487,0.022160654832705684,0,2,2,1,95,1,0,3,5,99,0,1,1,6,88,0,1,3,5,2
